Response Timestamp,Participant ID,What class are you completing this survey for?,,,,,,,,,,,,,"If you are taking a lab, you may have to fill this out for multiple courses--which may be confusing. To be sure that you selected the course you intended to select above, what is your instructor's last name for the above selected course?",I understand the study strategies needed to perform well in college-level science classes.,,,,,I can explain Chemistry concepts in my own words.,,,,,I am comfortable asking questions in lecture or discussion sections.,,,,,I know where to find academic help if I need it,,,,,I believe my current study habits will help me perform well in this class.,,,,,I am confident in applying mathematical skills to Chemistry problems.,,,,,I can manage my time effectively when studying for Chemistry exams.,,,,,I was prepared to handle the workload and expectations of this course.,,,,,I expect to earn at least a C in this class (C or better).,,,,,Did you attend the Chemistry peer learning in room MS3974 ?,,In reference to the above question regarding attending Chemistry peer learning: Why or why not?
,,Chemistry 14A,Chemistry 14AE,Chemistry 14B,Chemistry 14BL,Chemistry 14C,Chemistry 14CL,Chemistry 14D,Chemistry 20A,Chemistry 30A,Chemistry 30AL,Chemistry 30B,Chemistry 30BL,Chemistry 30CL,,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Strongly Agree,Slightly Agree,Neutral,Slightly Disagree,Strongly Disagree,Yes,No,
2025-12-01 09:15:49 -0800,8603530102,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn’t feel it was necessary
2025-12-01 09:24:29 -0800,1808136762,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Time conflict
2025-12-01 09:26:19 -0800,5208387274,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I don't generally like peer learning groups.
2025-12-01 09:26:58 -0800,5208387274,0,0,0,1,0,0,0,0,0,0,0,0,0,Ngo,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I don't like peer learning groups.
2025-12-01 09:27:53 -0800,114821570,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I was not aware of the event
2025-12-01 09:32:49 -0800,3509501675,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,I don't remember getting notified about it! That definitely could have been my own error.
2025-12-01 09:33:18 -0800,10304050387,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I dont have time.
2025-12-01 09:39:07 -0800,108139737,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I mostly understood the concepts that were taught in class and things I was unsure about, I was able to easily understand through reading the textbook or watching a video."
2025-12-01 09:46:56 -0800,3504980168,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I don’t know if I have heard about this opportunity
2025-12-01 09:48:02 -0800,15405255551,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Did not know about this resource.
2025-12-01 09:51:59 -0800,10308125899,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know that was a thing.
2025-12-01 09:55:21 -0800,15406994107,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Busy quarter
2025-12-01 09:56:53 -0800,5208657115,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know it was happening
2025-12-01 09:57:20 -0800,6909308045,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,I did not know it even existed. Never head any mention of it.
2025-12-01 09:58:10 -0800,6904577030,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,didn't feel the need to
2025-12-01 09:58:17 -0800,6904577030,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,didn't feel the need to
2025-12-01 09:58:26 -0800,1809948401,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,social anxiety
2025-12-01 09:58:51 -0800,10308100994,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,I typically don’t find peer learning helpful
2025-12-01 09:58:53 -0800,6904577030,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't feel the need to
2025-12-01 09:59:20 -0800,6909531391,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know it existed
2025-12-01 10:00:49 -0800,104013752,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,.
2025-12-01 10:01:15 -0800,1805187364,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I attended plf sessions
2025-12-01 10:02:54 -0800,10307747003,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,was not aware of it
2025-12-01 10:02:55 -0800,10309435375,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know about the peer learning sessions
2025-12-01 10:05:06 -0800,10308115733,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Didn’t leave enough time in my course/extracurricular load to go to them.
2025-12-01 10:07:17 -0800,12008253246,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,I did not know about it
2025-12-01 10:08:08 -0800,15408779141,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I didn't think I needed to, as I grasped the material after absorbing all the given material and doing all the given practice problems."
2025-12-01 10:08:55 -0800,3509622222,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was not aware of it.
2025-12-01 10:13:47 -0800,1809617734,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know there was chemistry peer learning.
2025-12-01 10:21:07 -0800,10308394550,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know it was a resource available to me
2025-12-01 10:26:27 -0800,3508122482,0,0,0,0,0,0,1,0,0,0,0,0,0,Franklin Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I remember receiving as email about it at the beginning of year eyar but then forgot about it. Also, I had a busy schedule this quarter so was unable to attend"
2025-12-01 10:28:05 -0800,8608592277,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know that this was a resource. I also already attend several TA office hours and have access to enough help.
2025-12-01 10:31:47 -0800,5208800731,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Did not know
2025-12-01 10:32:02 -0800,6908143715,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,I was not aware that there was a chemistry peer learning location. I would have attend had I known.
2025-12-01 10:32:53 -0800,15404570570,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,i didn’t know that was happening
2025-12-01 10:33:28 -0800,10305685566,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,Scheduling/time
2025-12-01 10:33:29 -0800,8610469621,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Did not know about it
2025-12-01 10:38:27 -0800,109466434,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,I didn't know that was a thing.
2025-12-01 10:41:45 -0800,13708206037,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I did not know about it
2025-12-01 10:47:24 -0800,3509156660,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know this was avaliable.
2025-12-01 10:48:54 -0800,109746849,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Didn’t fit into my schedule.
2025-12-01 10:49:32 -0800,12005219613,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,I have other resources that I rely on.
2025-12-01 10:49:44 -0800,12009182109,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Was not aware
2025-12-01 10:56:27 -0800,1814052694,0,0,0,0,0,0,0,0,0,0,1,0,0,Hung V Pham,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,I was not aware of it.
2025-12-01 11:00:02 -0800,110476081,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didnt know about it
2025-12-01 11:03:19 -0800,10308575277,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know about it.
2025-12-01 11:03:25 -0800,1809627985,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,I did not know it was available. Also I prefer to study on my own or in small study groups with my friends
2025-12-01 11:04:23 -0800,8609267330,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't need it
2025-12-01 11:07:32 -0800,109717915,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,N/A
2025-12-01 11:08:38 -0800,13708639197,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,Was not aware.
2025-12-01 11:08:47 -0800,108438512,0,0,0,0,0,0,1,0,0,0,0,0,0,N/A 14D OW,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't know that it was a thing.
2025-12-01 11:09:46 -0800,3508271317,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Didn't know about it.
2025-12-01 11:10:48 -0800,6908612728,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn't feel that it was the best way to learn.
2025-12-01 11:11:10 -0800,10304901832,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,didn't know what it was
2025-12-01 11:12:06 -0800,10308582094,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,I didn't know about it.
2025-12-01 11:15:03 -0800,8609123221,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,didn’t know it happened tbh
2025-12-01 11:16:40 -0800,1807741019,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,I didn't know it was happening
2025-12-01 11:25:34 -0800,108142066,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I was not aware of this resource
2025-12-01 11:28:03 -0800,3513277290,0,0,0,0,0,0,0,0,0,0,1,0,0,Not taking lab,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,My personal schedule interfered with me attending the peer learning.
2025-12-01 11:29:04 -0800,3513277290,0,0,0,0,0,0,0,0,0,0,1,0,0,Not taking lab,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,My personal schedule interfered with me attending the peer learning.
2025-12-01 11:29:08 -0800,5208858684,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,Was not aware of session
2025-12-01 11:29:16 -0800,6909513847,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Did not know about it and unsure what format it would be/if it would help me
2025-12-01 11:30:38 -0800,110154135,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,I was not aware of the event.
2025-12-01 11:32:50 -0800,1809210771,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn't know about it
2025-12-01 11:37:55 -0800,108348752,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,didn't know about it
2025-12-01 11:39:22 -0800,108348752,0,0,0,0,0,0,0,0,0,1,0,0,0,Henary,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,didn't know about it
2025-12-01 11:39:43 -0800,15404187271,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Didn't know it was a thing.
2025-12-01 11:44:01 -0800,3505223098,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I don't feel I need to.
2025-12-01 11:46:16 -0800,13710088515,0,0,0,0,0,0,0,0,1,0,0,0,0,Pham,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,i didnt know it existed
2025-12-01 11:46:50 -0800,13710088515,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,I did not know it existed
2025-12-01 11:47:11 -0800,110298074,0,0,1,0,0,0,0,0,0,0,0,0,0,Scerri,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,I am unsure when the peer learning takes place.
2025-12-01 11:50:32 -0800,12008348939,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know this room existed
2025-12-01 11:52:41 -0800,13708368795,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,I didn't know about it
2025-12-01 11:54:35 -0800,6908287824,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know it was being offered.
2025-12-01 11:56:02 -0800,1804927366,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I was unaware of peer learning services in MS3974.
2025-12-01 11:58:55 -0800,6908455070,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I did not know about this opportunity.
2025-12-01 11:59:05 -0800,10308502347,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,I was too busy
2025-12-01 12:01:05 -0800,109935821,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,I didn't know there was a chemistry peer learning group.
2025-12-01 12:05:15 -0800,10309663039,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I didn't know what that was.
2025-12-01 12:05:37 -0800,3510398629,0,0,0,0,0,0,1,0,0,0,0,0,0,Ow,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,I didn’t know about it.
2025-12-01 12:08:18 -0800,114843143,0,0,0,0,0,0,0,0,0,0,1,0,0,Dr. Hung V. Pham,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"I didn’t know where the Chemistry peer learning room was, and I didn’t have time to attend."
2025-12-01 12:12:28 -0800,108827047,0,0,0,0,0,0,0,0,0,0,1,0,0,Pham,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I didn't sign up for it at the start of the quarter.
